,PLAYER_ID,PLAYER_NAME,TEAM_ID,Team,Age,Season,FGM,FGA,FG%,Distance
2576,1631116,Patrick Baldwin Jr.,1610612744,GSW,20.0,2022-23,7.0,24.0,0.292,4
2577,201976,Patrick Beverley,1610612741,CHI,34.0,2022-23,41.0,109.0,0.376,4
2578,1630172,Patrick Williams,1610612741,CHI,21.0,2022-23,78.0,167.0,0.467,4
2579,201988,Patty Mills,1610612751,BKN,34.0,2022-23,25.0,65.0,0.385,4
2580,202331,Paul George,1610612746,LAC,32.0,2022-23,57.0,132.0,0.432,4
2581,1630194,Paul Reed,1610612755,PHI,23.0,2022-23,0.0,1.0,0.0,4
2582,1630202,Payton Pritchard,1610612738,BOS,25.0,2022-23,15.0,49.0,0.306,4
2583,1631212,Peyton Watson,1610612743,DEN,20.0,2022-23,4.0,8.0,0.5,4
2584,1630173,Precious Achiuwa,1610612761,TOR,23.0,2022-23,13.0,56.0,0.232,4
2585,1629656,Quentin Grimes,1610612752,NYK,22.0,2022-23,91.0,206.0,0.442,4
2586,1631245,Quenton Jackson,1610612764,WAS,24.0,2022-23,1.0,3.0,0.333,4
2587,1630181,R.J. Hampton,1610612765,DET,22.0,2022-23,16.0,39.0,0.41,4
2588,1629628,RJ Barrett,1610612752,NYK,22.0,2022-23,60.0,186.0,0.323,4
2589,1630564,RaiQuan Gray,1610612751,BKN,23.0,2022-23,0.0,2.0,0.0,4
2590,203526,Raul Neto,1610612739,CLE,30.0,2022-23,7.0,15.0,0.467,4
2591,203493,Reggie Bullock,1610612742,DAL,32.0,2022-23,103.0,240.0,0.429,4
2592,202704,Reggie Jackson,1610612743,DEN,33.0,2022-23,47.0,121.0,0.388,4
2593,1626158,Richaun Holmes,1610612758,SAC,29.0,2022-23,1.0,2.0,0.5,4
2594,201937,Ricky Rubio,1610612739,CLE,32.0,2022-23,13.0,47.0,0.277,4
2595,203496,Robert Covington,1610612746,LAC,32.0,2022-23,18.0,38.0,0.474,4
2596,1629057,Robert Williams III,1610612738,BOS,25.0,2022-23,0.0,1.0,0.0,4
2597,201577,Robin Lopez,1610612739,CLE,35.0,2022-23,2.0,3.0,0.667,4
2598,203585,Rodney McGruder,1610612765,DET,31.0,2022-23,22.0,54.0,0.407,4
2599,1629641,Romeo Langford,1610612759,SAS,23.0,2022-23,12.0,37.0,0.324,4
2600,1631199,Ron Harper Jr.,1610612761,TOR,23.0,2022-23,2.0,5.0,0.4,4
2601,1626220,Royce O'Neale,1610612751,BKN,29.0,2022-23,38.0,110.0,0.345,4
2602,200752,Rudy Gay,1610612762,UTA,36.0,2022-23,19.0,79.0,0.241,4
2603,203497,Rudy Gobert,1610612750,MIN,30.0,2022-23,0.0,0.0,0.0,4
2604,1629060,Rui Hachimura,1610612747,LAL,25.0,2022-23,27.0,81.0,0.333,4
2605,201566,Russell Westbrook,1610612746,LAC,34.0,2022-23,35.0,112.0,0.313,4
2606,1627853,Ryan Arcidiacono,1610612757,POR,29.0,2022-23,0.0,4.0,0.0,4
2607,1631157,Ryan Rollins,1610612744,GSW,20.0,2022-23,1.0,5.0,0.2,4
2608,1630240,Saben Lee,1610612756,PHX,23.0,2022-23,5.0,14.0,0.357,4
2609,1630180,Saddiq Bey,1610612737,ATL,24.0,2022-23,89.0,217.0,0.41,4
2610,1630573,Sam Hauser,1610612738,BOS,25.0,2022-23,58.0,137.0,0.423,4
2611,1630241,Sam Merrill,1610612739,CLE,26.0,2022-23,1.0,2.0,0.5,4
2612,1630572,Sandro Mamukelashvili,1610612759,SAS,23.0,2022-23,9.0,32.0,0.281,4
2613,1630583,Santi Aldama,1610612763,MEM,22.0,2022-23,50.0,135.0,0.37,4
2614,1630567,Scottie Barnes,1610612761,TOR,21.0,2022-23,41.0,127.0,0.323,4
2615,1630590,Scotty Pippen Jr.,1610612747,LAL,22.0,2022-23,0.0,1.0,0.0,4
2616,201586,Serge Ibaka,1610612749,MIL,33.0,2022-23,2.0,3.0,0.667,4
2617,203552,Seth Curry,1610612751,BKN,32.0,2022-23,57.0,138.0,0.413,4
2618,1631101,Shaedon Sharpe,1610612757,POR,19.0,2022-23,61.0,157.0,0.389,4
2619,1628983,Shai Gilgeous-Alexander,1610612760,OKC,24.0,2022-23,15.0,55.0,0.273,4
2620,1629003,Shake Milton,1610612755,PHI,26.0,2022-23,22.0,60.0,0.367,4
2621,1627885,Shaquille Harrison,1610612747,LAL,29.0,2022-23,1.0,3.0,0.333,4
2622,1631323,Simone Fontecchio,1610612762,UTA,27.0,2022-23,34.0,87.0,0.391,4
2623,1630219,Skylar Mays,1610612757,POR,25.0,2022-23,4.0,12.0,0.333,4
2624,203915,Spencer Dinwiddie,1610612751,BKN,30.0,2022-23,88.0,177.0,0.497,4
2625,1626169,Stanley Johnson,1610612759,SAS,26.0,2022-23,11.0,21.0,0.524,4
2626,1630649,Stanley Umude,1610612765,DET,24.0,2022-23,0.0,1.0,0.0,4
2627,201939,Stephen Curry,1610612744,GSW,35.0,2022-23,62.0,128.0,0.484,4
2628,1628425,Sterling Brown,1610612747,LAL,28.0,2022-23,0.0,1.0,0.0,4
2629,203500,Steven Adams,1610612763,MEM,29.0,2022-23,0.0,1.0,0.0,4
2630,1629004,Svi Mykhailiuk,1610612766,CHA,25.0,2022-23,17.0,42.0,0.405,4
2631,204456,T.J. McConnell,1610612754,IND,31.0,2022-23,13.0,29.0,0.448,4
2632,203933,T.J. Warren,1610612756,PHX,29.0,2022-23,12.0,38.0,0.316,4
2633,201959,Taj Gibson,1610612764,WAS,37.0,2022-23,5.0,16.0,0.313,4
2634,1629659,Talen Horton-Tucker,1610612762,UTA,22.0,2022-23,22.0,65.0,0.338,4
2635,1631106,Tari Eason,1610612745,HOU,21.0,2022-23,23.0,72.0,0.319,4
2636,1627752,Taurean Prince,1610612750,MIN,29.0,2022-23,47.0,116.0,0.405,4
2637,1629611,Terance Mann,1610612746,LAC,26.0,2022-23,41.0,118.0,0.347,4
2638,1629056,Terence Davis,1610612758,SAC,25.0,2022-23,41.0,96.0,0.427,4
2639,203082,Terrence Ross,1610612756,PHX,32.0,2022-23,45.0,105.0,0.429,4
2640,1626179,Terry Rozier,1610612766,CHA,29.0,2022-23,69.0,231.0,0.299,4
2641,1630678,Terry Taylor,1610612741,CHI,23.0,2022-23,2.0,10.0,0.2,4
2642,201152,Thaddeus Young,1610612761,TOR,34.0,2022-23,5.0,25.0,0.2,4
2643,203648,Thanasis Antetokounmpo,1610612749,MIL,30.0,2022-23,0.0,4.0,0.0,4
2644,1630177,Theo Maledon,1610612766,CHA,21.0,2022-23,7.0,16.0,0.438,4
2645,1629033,Theo Pinson,1610612742,DAL,27.0,2022-23,8.0,18.0,0.444,4
2646,1628418,Thomas Bryant,1610612743,DEN,25.0,2022-23,8.0,22.0,0.364,4
2647,203501,Tim Hardaway Jr.,1610612742,DAL,31.0,2022-23,87.0,214.0,0.407,4
2648,202699,Tobias Harris,1610612755,PHI,30.0,2022-23,61.0,159.0,0.384,4
2649,1628396,Tony Bradley,1610612741,CHI,25.0,2022-23,2.0,4.0,0.5,4
2650,1628470,Torrey Craig,1610612756,PHX,32.0,2022-23,57.0,144.0,0.396,4
2651,1629027,Trae Young,1610612737,ATL,24.0,2022-23,46.0,136.0,0.338,4
2652,1630200,Tre Jones,1610612759,SAS,23.0,2022-23,19.0,71.0,0.268,4
2653,1630544,Tre Mann,1610612760,OKC,22.0,2022-23,31.0,78.0,0.397,4
2654,1630570,Trendon Watford,1610612757,POR,22.0,2022-23,4.0,19.0,0.211,4
2655,1630235,Trent Forrest,1610612737,ATL,24.0,2022-23,0.0,1.0,0.0,4
2656,1630243,Trevelin Queen,1610612754,IND,26.0,2022-23,1.0,4.0,0.25,4
2657,1631309,Trevor Hudgins,1610612745,HOU,24.0,2022-23,0.0,0.0,0.0,4
2658,1631211,Trevor Keels,1610612752,NYK,19.0,2022-23,1.0,1.0,1.0,4
2659,1626168,Trey Lyles,1610612758,SAC,27.0,2022-23,43.0,108.0,0.398,4
2660,1630530,Trey Murphy III,1610612740,NOP,22.0,2022-23,75.0,175.0,0.429,4
2661,1628972,Troy Brown Jr.,1610612747,LAL,23.0,2022-23,56.0,147.0,0.381,4
2662,1629660,Ty Jerome,1610612744,GSW,25.0,2022-23,13.0,33.0,0.394,4
2663,1631102,TyTy Washington Jr.,1610612745,HOU,21.0,2022-23,11.0,31.0,0.355,4
2664,1628416,Tyler Dorsey,1610612742,DAL,27.0,2022-23,2.0,3.0,0.667,4
2665,1629639,Tyler Herro,1610612748,MIA,23.0,2022-23,67.0,150.0,0.447,4
2666,1630169,Tyrese Haliburton,1610612754,IND,23.0,2022-23,36.0,73.0,0.493,4
2667,1631213,Tyrese Martin,1610612737,ATL,24.0,2022-23,0.0,4.0,0.0,4
2668,1630178,Tyrese Maxey,1610612755,PHI,22.0,2022-23,47.0,103.0,0.456,4
2669,1626145,Tyus Jones,1610612763,MEM,26.0,2022-23,60.0,130.0,0.462,4
2670,1628962,Udoka Azubuike,1610612762,UTA,23.0,2022-23,0.0,0.0,0.0,4
2671,2617,Udonis Haslem,1610612748,MIA,42.0,2022-23,1.0,4.0,0.25,4
2672,1630586,Usman Garuba,1610612745,HOU,21.0,2022-23,15.0,35.0,0.429,4
2673,1630176,Vernon Carey Jr.,1610612762,UTA,22.0,2022-23,0.0,1.0,0.0,4
2674,203506,Victor Oladipo,1610612748,MIA,30.0,2022-23,19.0,61.0,0.311,4
2675,1631246,Vince Williams Jr.,1610612763,MEM,22.0,2022-23,1.0,14.0,0.071,4
2676,1630249,Vit Krejci,1610612737,ATL,22.0,2022-23,4.0,9.0,0.444,4
2677,1628427,Vlatko Cancar,1610612743,DEN,26.0,2022-23,23.0,48.0,0.479,4
2678,1631117,Walker Kessler,1610612762,UTA,21.0,2022-23,1.0,4.0,0.25,4
2679,1628976,Wendell Carter Jr.,1610612753,ORL,24.0,2022-23,32.0,74.0,0.432,4
2680,1631111,Wendell Moore Jr.,1610612750,MIN,21.0,2022-23,2.0,11.0,0.182,4
2681,1629117,Wenyen Gabriel,1610612747,LAL,26.0,2022-23,6.0,23.0,0.261,4
2682,202083,Wesley Matthews,1610612749,MIL,36.0,2022-23,14.0,53.0,0.264,4
2683,203115,Will Barton,1610612761,TOR,32.0,2022-23,25.0,60.0,0.417,4
2684,1626195,Willy Hernangomez,1610612740,NOP,28.0,2022-23,1.0,6.0,0.167,4
2685,1641645,Xavier Cooks,1610612764,WAS,27.0,2022-23,0.0,0.0,0.0,4
2686,1629875,Xavier Moon,1610612746,LAC,28.0,2022-23,1.0,2.0,0.5,4
2687,1630270,Xavier Sneed,1610612766,CHA,25.0,2022-23,1.0,1.0,1.0,4
2688,1630214,Xavier Tillman,1610612763,MEM,24.0,2022-23,4.0,13.0,0.308,4
2689,1629139,Yuta Watanabe,1610612751,BKN,28.0,2022-23,42.0,87.0,0.483,4
2690,1628380,Zach Collins,1610612759,SAS,25.0,2022-23,9.0,37.0,0.243,4
2691,203897,Zach LaVine,1610612741,CHI,28.0,2022-23,92.0,229.0,0.402,4
2692,1630192,Zeke Nnaji,1610612743,DEN,22.0,2022-23,6.0,32.0,0.188,4
2693,1630533,Ziaire Williams,1610612763,MEM,21.0,2022-23,16.0,55.0,0.291,4
2694,1629627,Zion Williamson,1610612740,NOP,22.0,2022-23,3.0,4.0,0.75,4
2695,1630639,A.J. Lawson,1610612742,DAL,22.0,2022-23,6.0,8.0,0.75,5
2696,1631260,AJ Green,1610612749,MIL,23.0,2022-23,31.0,74.0,0.419,5
2697,1631100,AJ Griffin,1610612737,ATL,19.0,2022-23,54.0,149.0,0.362,5
2698,203932,Aaron Gordon,1610612743,DEN,27.0,2022-23,39.0,97.0,0.402,5
2699,1628988,Aaron Holiday,1610612737,ATL,26.0,2022-23,24.0,58.0,0.414,5
2700,1630174,Aaron Nesmith,1610612754,IND,23.0,2022-23,53.0,147.0,0.361,5
2701,1630598,Aaron Wiggins,1610612760,OKC,24.0,2022-23,24.0,51.0,0.471,5
2702,1629678,Admiral Schofield,1610612753,ORL,26.0,2022-23,13.0,41.0,0.317,5
2703,201143,Al Horford,1610612738,BOS,36.0,2022-23,72.0,169.0,0.426,5
2704,202692,Alec Burks,1610612765,DET,31.0,2022-23,58.0,150.0,0.387,5
2705,1630197,Aleksej Pokusevski,1610612760,OKC,21.0,2022-23,25.0,65.0,0.385,5
2706,1627936,Alex Caruso,1610612741,CHI,29.0,2022-23,16.0,60.0,0.267,5
2707,203458,Alex Len,1610612758,SAC,29.0,2022-23,0.0,1.0,0.0,5
2708,1628993,Alize Johnson,1610612759,SAS,26.0,2022-23,0.0,0.0,0.0,5
2709,1631214,Alondes Williams,1610612751,BKN,23.0,2022-23,0.0,0.0,0.0,5
2710,1630578,Alperen Sengun,1610612745,HOU,20.0,2022-23,16.0,45.0,0.356,5
2711,1629599,Amir Coffey,1610612746,LAC,25.0,2022-23,5.0,15.0,0.333,5
2712,203083,Andre Drummond,1610612741,CHI,29.0,2022-23,0.0,1.0,0.0,5
2713,2738,Andre Iguodala,1610612744,GSW,39.0,2022-23,1.0,7.0,0.143,5
2714,1629614,Andrew Nembhard,1610612754,IND,23.0,2022-23,58.0,161.0,0.36,5
2715,203952,Andrew Wiggins,1610612744,GSW,28.0,2022-23,64.0,154.0,0.416,5
2716,1629014,Anfernee Simons,1610612757,POR,23.0,2022-23,156.0,429.0,0.364,5
2717,203076,Anthony Davis,1610612747,LAL,30.0,2022-23,15.0,58.0,0.259,5
2718,1630162,Anthony Edwards,1610612750,MIN,21.0,2022-23,143.0,383.0,0.373,5
2719,1630264,Anthony Gill,1610612764,WAS,30.0,2022-23,1.0,10.0,0.1,5
2720,1630237,Anthony Lamb,1610612744,GSW,25.0,2022-23,43.0,111.0,0.387,5
2721,1630559,Austin Reaves,1610612747,LAL,24.0,2022-23,52.0,128.0,0.406,5
2722,203085,Austin Rivers,1610612750,MIN,30.0,2022-23,4.0,24.0,0.167,5
2723,1630245,Ayo Dosunmu,1610612741,CHI,23.0,2022-23,26.0,79.0,0.329,5
2724,1628389,Bam Adebayo,1610612748,MIA,25.0,2022-23,1.0,7.0,0.143,5
2725,1627732,Ben Simmons,1610612751,BKN,26.0,2022-23,0.0,0.0,0.0,5
2726,1631097,Bennedict Mathurin,1610612754,IND,20.0,2022-23,66.0,208.0,0.317,5
2727,202687,Bismack Biyombo,1610612756,PHX,30.0,2022-23,0.0,0.0,0.0,5
2728,201933,Blake Griffin,1610612738,BOS,34.0,2022-23,14.0,35.0,0.4,5
2729,1631104,Blake Wesley,1610612759,SAS,20.0,2022-23,10.0,34.0,0.294,5
2730,1626246,Boban Marjanovic,1610612745,HOU,34.0,2022-23,0.0,1.0,0.0,5
2731,1626171,Bobby Portis,1610612749,MIL,28.0,2022-23,67.0,150.0,0.447,5
2732,203992,Bogdan Bogdanovic,1610612737,ATL,30.0,2022-23,86.0,218.0,0.394,5
2733,202711,Bojan Bogdanovic,1610612765,DET,34.0,2022-23,92.0,215.0,0.428,5
2734,1629626,Bol Bol,1610612753,ORL,23.0,2022-23,21.0,74.0,0.284,5
2735,1630538,Bones Hyland,1610612746,LAC,22.0,2022-23,83.0,231.0,0.359,5
2736,203078,Bradley Beal,1610612764,WAS,29.0,2022-23,54.0,149.0,0.362,5
2737,1630527,Brandon Boston Jr.,1610612746,LAC,21.0,2022-23,10.0,21.0,0.476,5
2738,1629634,Brandon Clarke,1610612763,MEM,26.0,2022-23,0.0,0.0,0.0,5
2739,1627742,Brandon Ingram,1610612740,NOP,25.0,2022-23,50.0,130.0,0.385,5
2740,1630296,Braxton Key,1610612765,DET,26.0,2022-23,0.0,0.0,0.0,5
2741,201572,Brook Lopez,1610612749,MIL,35.0,2022-23,94.0,262.0,0.359,5
2742,1628971,Bruce Brown,1610612743,DEN,26.0,2022-23,47.0,128.0,0.367,5
2743,1628981,Bruno Fernando,1610612737,ATL,24.0,2022-23,0.0,2.0,0.0,5
2744,1631121,Bryce McGowens,1610612766,CHA,20.0,2022-23,13.0,41.0,0.317,5
2745,1627854,Bryn Forbes,1610612750,MIN,29.0,2022-23,5.0,24.0,0.208,5
2746,1631205,Buddy Boeheim,1610612765,DET,23.0,2022-23,0.0,11.0,0.0,5
2747,1627741,Buddy Hield,1610612754,IND,30.0,2022-23,194.0,480.0,0.404,5
2748,203468,CJ McCollum,1610612740,NOP,31.0,2022-23,161.0,397.0,0.406,5
2749,1630595,Cade Cunningham,1610612765,DET,21.0,2022-23,12.0,45.0,0.267,5
2750,1631216,Caleb Houstan,1610612753,ORL,20.0,2022-23,21.0,74.0,0.284,5
2751,1628997,Caleb Martin,1610612748,MIA,27.0,2022-23,45.0,117.0,0.385,5
2752,1629629,Cam Reddish,1610612757,POR,23.0,2022-23,22.0,73.0,0.301,5
2753,1630560,Cam Thomas,1610612751,BKN,21.0,2022-23,33.0,100.0,0.33,5
2754,1629661,Cameron Johnson,1610612751,BKN,27.0,2022-23,47.0,130.0,0.362,5
2755,1626166,Cameron Payne,1610612756,PHX,28.0,2022-23,54.0,140.0,0.386,5
2756,1627747,Caris LeVert,1610612739,CLE,28.0,2022-23,80.0,213.0,0.376,5
2757,1630637,Carlik Jones,1610612741,CHI,25.0,2022-23,2.0,5.0,0.4,5
2758,1626224,Cedi Osman,1610612739,CLE,28.0,2022-23,66.0,183.0,0.361,5
2759,1628435,Chance Comanche,1610612757,POR,27.0,2022-23,0.0,0.0,0.0,5
2760,1629646,Charles Bassey,1610612759,SAS,22.0,2022-23,2.0,5.0,0.4,5
2761,1631320,Chima Moneke,1610612758,SAC,27.0,2022-23,0.0,0.0,0.0,5
2762,1629002,Chimezie Metu,1610612758,SAC,26.0,2022-23,7.0,27.0,0.259,5
2763,1628449,Chris Boucher,1610612761,TOR,30.0,2022-23,24.0,85.0,0.282,5
2764,1630537,Chris Duarte,1610612754,IND,25.0,2022-23,27.0,97.0,0.278,5
2765,101108,Chris Paul,1610612756,PHX,37.0,2022-23,79.0,202.0,0.391,5
2766,1629735,Chris Silva,1610612742,DAL,26.0,2022-23,0.0,0.0,0.0,5
2767,1631128,Christian Braun,1610612743,DEN,22.0,2022-23,15.0,48.0,0.313,5
2768,1631132,Christian Koloko,1610612761,TOR,22.0,2022-23,0.0,5.0,0.0,5
2769,1626174,Christian Wood,1610612742,DAL,27.0,2022-23,77.0,183.0,0.421,5
2770,1629643,Chuma Okeke,1610612753,ORL,24.0,2022-23,15.0,58.0,0.259,5
2771,203991,Clint Capela,1610612737,ATL,28.0,2022-23,0.0,0.0,0.0,5
2772,1629632,Coby White,1610612741,CHI,23.0,2022-23,82.0,230.0,0.357,5
2773,1628998,Cody Martin,1610612766,CHA,27.0,2022-23,0.0,7.0,0.0,5
2774,203469,Cody Zeller,1610612748,MIA,30.0,2022-23,0.0,1.0,0.0,5
2775,1630175,Cole Anthony,1610612753,ORL,22.0,2022-23,59.0,165.0,0.358,5
2776,1631306,Cole Swider,1610612747,LAL,23.0,2022-23,1.0,6.0,0.167,5
2777,1629012,Collin Sexton,1610612762,UTA,24.0,2022-23,28.0,74.0,0.378,5
2778,1630557,Corey Kispert,1610612764,WAS,24.0,2022-23,103.0,259.0,0.398,5
2779,202709,Cory Joseph,1610612765,DET,31.0,2022-23,49.0,125.0,0.392,5
2780,1626156,D'Angelo Russell,1610612747,LAL,27.0,2022-23,128.0,326.0,0.393,5
2781,1630227,Daishen Nix,1610612745,HOU,21.0,2022-23,29.0,104.0,0.279,5
2782,1630625,Dalano Banton,1610612761,TOR,23.0,2022-23,11.0,32.0,0.344,5
2783,1631207,Dalen Terry,1610612741,CHI,20.0,2022-23,2.0,12.0,0.167,5
2784,1627745,Damian Jones,1610612762,UTA,27.0,2022-23,0.0,2.0,0.0,5
2785,203081,Damian Lillard,1610612757,POR,32.0,2022-23,177.0,465.0,0.381,5
2786,1627814,Damion Lee,1610612756,PHX,30.0,2022-23,47.0,118.0,0.398,5
2787,1629655,Daniel Gafford,1610612764,WAS,24.0,2022-23,0.0,0.0,0.0,5
2788,1628464,Daniel Theis,1610612754,IND,31.0,2022-23,1.0,7.0,0.143,5
2789,201980,Danny Green,1610612739,CLE,35.0,2022-23,9.0,20.0,0.45,5
2790,1627863,Danuel House Jr.,1610612755,PHI,29.0,2022-23,14.0,44.0,0.318,5
2791,203967,Dario Saric,1610612760,OKC,29.0,2022-23,30.0,75.0,0.4,5
2792,1629647,Darius Bazley,1610612756,PHX,22.0,2022-23,8.0,29.0,0.276,5
2793,1630620,Darius Days,1610612745,HOU,23.0,2022-23,1.0,4.0,0.25,5
2794,1629636,Darius Garland,1610612739,CLE,23.0,2022-23,128.0,310.0,0.413,5
2795,1630561,David Duke Jr.,1610612751,BKN,23.0,2022-23,1.0,4.0,0.25,5
2796,1631223,David Roddy,1610612763,MEM,22.0,2022-23,30.0,94.0,0.319,5
2797,1630558,Davion Mitchell,1610612758,SAC,24.0,2022-23,41.0,123.0,0.333,5
2798,202722,Davis Bertans,1610612742,DAL,30.0,2022-23,32.0,84.0,0.381,5
2799,1628432,Davon Reed,1610612747,LAL,27.0,2022-23,10.0,28.0,0.357,5
2800,1630549,Day'Ron Sharpe,1610612751,BKN,21.0,2022-23,3.0,6.0,0.5,5
2801,1628368,De'Aaron Fox,1610612758,SAC,25.0,2022-23,83.0,250.0,0.332,5
2802,1629631,De'Andre Hunter,1610612737,ATL,25.0,2022-23,45.0,134.0,0.336,5
2803,1629001,De'Anthony Melton,1610612755,PHI,24.0,2022-23,106.0,264.0,0.402,5
2804,201599,DeAndre Jordan,1610612743,DEN,34.0,2022-23,1.0,1.0,1.0,5
2805,201942,DeMar DeRozan,1610612741,CHI,33.0,2022-23,27.0,79.0,0.342,5
2806,1629731,Dean Wade,1610612739,CLE,26.0,2022-23,20.0,63.0,0.317,5
2807,1629028,Deandre Ayton,1610612756,PHX,24.0,2022-23,7.0,21.0,0.333,5
2808,1627749,Dejounte Murray,1610612737,ATL,26.0,2022-23,77.0,239.0,0.322,5
2809,1626153,Delon Wright,1610612764,WAS,30.0,2022-23,30.0,76.0,0.395,5
2810,1630166,Deni Avdija,1610612764,WAS,22.0,2022-23,46.0,155.0,0.297,5
2811,203471,Dennis Schroder,1610612747,LAL,29.0,2022-23,47.0,140.0,0.336,5
2812,1628372,Dennis Smith Jr.,1610612766,CHA,25.0,2022-23,15.0,67.0,0.224,5
2813,1629126,Deonte Burton,1610612758,SAC,29.0,2022-23,0.0,0.0,0.0,5
2814,1631220,Dereon Seabron,1610612740,NOP,22.0,2022-23,0.0,0.0,0.0,5
2815,1627884,Derrick Jones Jr.,1610612741,CHI,26.0,2022-23,7.0,23.0,0.304,5
2816,201565,Derrick Rose,1610612752,NYK,34.0,2022-23,10.0,38.0,0.263,5
2817,1628401,Derrick White,1610612738,BOS,28.0,2022-23,92.0,250.0,0.368,5
2818,1630217,Desmond Bane,1610612763,MEM,24.0,2022-23,100.0,273.0,0.366,5
2819,1626164,Devin Booker,1610612756,PHX,26.0,2022-23,69.0,220.0,0.314,5
2820,1630170,Devin Vassell,1610612759,SAS,22.0,2022-23,70.0,184.0,0.38,5
2821,1629653,Devon Dotson,1610612764,WAS,23.0,2022-23,1.0,1.0,1.0,5
2822,1628984,Devonte' Graham,1610612759,SAS,28.0,2022-23,91.0,258.0,0.353,5
2823,203473,Dewayne Dedmon,1610612755,PHI,33.0,2022-23,8.0,29.0,0.276,5
2824,1628415,Dillon Brooks,1610612763,MEM,27.0,2022-23,97.0,303.0,0.32,5
2825,1627734,Domantas Sabonis,1610612758,SAC,26.0,2022-23,21.0,57.0,0.368,5
2826,1631230,Dominick Barlow,1610612759,SAS,19.0,2022-23,0.0,1.0,0.0,5
2827,1628378,Donovan Mitchell,1610612739,CLE,26.0,2022-23,200.0,499.0,0.401,5
2828,1631495,Donovan Williams,1610612737,ATL,21.0,2022-23,0.0,1.0,0.0,5
2829,1628978,Donte DiVincenzo,1610612744,GSW,26.0,2022-23,104.0,252.0,0.413,5
2830,1627827,Dorian Finney-Smith,1610612751,BKN,29.0,2022-23,49.0,154.0,0.318,5
2831,203926,Doug McDermott,1610612759,SAS,31.0,2022-23,83.0,198.0,0.419,5
2832,203110,Draymond Green,1610612744,GSW,33.0,2022-23,23.0,77.0,0.299,5
2833,1629234,Drew Eubanks,1610612757,POR,26.0,2022-23,4.0,10.0,0.4,5
2834,1630696,Dru Smith,1610612751,BKN,25.0,2022-23,1.0,11.0,0.091,5
2835,1630613,Duane Washington Jr.,1610612752,NYK,23.0,2022-23,25.0,71.0,0.352,5
2836,1629130,Duncan Robinson,1610612748,MIA,28.0,2022-23,44.0,136.0,0.324,5
2837,203939,Dwight Powell,1610612742,DAL,31.0,2022-23,0.0,2.0,0.0,5
2838,1629685,Dylan Windler,1610612739,CLE,26.0,2022-23,0.0,1.0,0.0,5
2839,1630700,Dyson Daniels,1610612740,NOP,20.0,2022-23,10.0,45.0,0.222,5
2840,1628410,Edmond Sumner,1610612751,BKN,27.0,2022-23,11.0,32.0,0.344,5
2841,201569,Eric Gordon,1610612746,LAC,34.0,2022-23,101.0,278.0,0.363,5
2842,1630647,Eugene Omoruyi,1610612765,DET,26.0,2022-23,9.0,38.0,0.237,5
2843,203095,Evan Fournier,1610612752,NYK,30.0,2022-23,17.0,68.0,0.25,5
2844,1630596,Evan Mobley,1610612739,CLE,21.0,2022-23,14.0,50.0,0.28,5
2845,1630267,Facundo Campazzo,1610612742,DAL,32.0,2022-23,1.0,7.0,0.143,5
2846,1628402,Frank Jackson,1610612762,UTA,24.0,2022-23,0.0,1.0,0.0,5
2847,1626163,Frank Kaminsky,1610612745,HOU,30.0,2022-23,8.0,23.0,0.348,5
2848,1628373,Frank Ntilikina,1610612742,DAL,24.0,2022-23,12.0,35.0,0.343,5
2849,1630532,Franz Wagner,1610612753,ORL,21.0,2022-23,92.0,258.0,0.357,5
2850,1627832,Fred VanVleet,1610612761,TOR,29.0,2022-23,148.0,435.0,0.34,5
2851,1627788,Furkan Korkmaz,1610612755,PHI,25.0,2022-23,9.0,26.0,0.346,5
2852,1629216,Gabe Vincent,1610612748,MIA,26.0,2022-23,68.0,211.0,0.322,5
2853,1628221,Gabe York,1610612754,IND,29.0,2022-23,2.0,9.0,0.222,5
2854,202066,Garrett Temple,1610612740,NOP,36.0,2022-23,6.0,14.0,0.429,5
2855,1629726,Garrison Mathews,1610612737,ATL,26.0,2022-23,40.0,121.0,0.331,5
2856,203914,Gary Harris,1610612753,ORL,28.0,2022-23,41.0,104.0,0.394,5
2857,1627780,Gary Payton II,1610612744,GSW,30.0,2022-23,2.0,4.0,0.5,5
2858,1629018,Gary Trent Jr.,1610612761,TOR,24.0,2022-23,119.0,322.0,0.37,5
2859,201588,George Hill,1610612754,IND,36.0,2022-23,18.0,48.0,0.375,5
2860,1627777,Georges Niang,1610612755,PHI,29.0,2022-23,105.0,269.0,0.39,5
2861,203507,Giannis Antetokounmpo,1610612749,MIL,28.0,2022-23,44.0,154.0,0.286,5
2862,1629048,Goga Bitadze,1610612753,ORL,23.0,2022-23,5.0,21.0,0.238,5
2863,201609,Goran Dragic,1610612749,MIL,36.0,2022-23,34.0,90.0,0.378,5
2864,202330,Gordon Hayward,1610612766,CHA,33.0,2022-23,31.0,113.0,0.274,5
2865,203476,Gorgui Dieng,1610612759,SAS,33.0,2022-23,17.0,60.0,0.283,5
2866,1629684,Grant Williams,1610612738,BOS,24.0,2022-23,55.0,143.0,0.385,5
2867,1628960,Grayson Allen,1610612749,MIL,27.0,2022-23,95.0,247.0,0.385,5
2868,1630535,Greg Brown III,1610612757,POR,21.0,2022-23,0.0,3.0,0.0,5
2869,1628977,Hamidou Diallo,1610612765,DET,24.0,2022-23,1.0,7.0,0.143,5
