,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,Age,Season,FGM,FGA,FG%,Zone
2266,201942,DeMar DeRozan,1610612741,CHI,33.0,2022-23,2.0,5.0,0.4,4
2267,1629731,Dean Wade,1610612739,CLE,26.0,2022-23,11.0,27.0,0.407,4
2268,1629028,Deandre Ayton,1610612756,PHX,24.0,2022-23,0.0,0.0,0.0,4
2269,1627749,Dejounte Murray,1610612737,ATL,26.0,2022-23,11.0,35.0,0.314,4
2270,1626153,Delon Wright,1610612764,WAS,30.0,2022-23,3.0,11.0,0.273,4
2271,1630166,Deni Avdija,1610612764,WAS,22.0,2022-23,12.0,33.0,0.364,4
2272,203471,Dennis Schroder,1610612747,LAL,29.0,2022-23,7.0,21.0,0.333,4
2273,1628372,Dennis Smith Jr.,1610612766,CHA,25.0,2022-23,1.0,7.0,0.143,4
2274,1629126,Deonte Burton,1610612758,SAC,29.0,2022-23,0.0,0.0,0.0,4
2275,1631220,Dereon Seabron,1610612740,NOP,22.0,2022-23,0.0,0.0,0.0,4
2276,1627884,Derrick Jones Jr.,1610612741,CHI,26.0,2022-23,5.0,20.0,0.25,4
2277,201565,Derrick Rose,1610612752,NYK,34.0,2022-23,0.0,5.0,0.0,4
2278,1628401,Derrick White,1610612738,BOS,28.0,2022-23,24.0,62.0,0.387,4
2279,1630217,Desmond Bane,1610612763,MEM,24.0,2022-23,11.0,17.0,0.647,4
2280,1626164,Devin Booker,1610612756,PHX,26.0,2022-23,8.0,25.0,0.32,4
2281,1630170,Devin Vassell,1610612759,SAS,22.0,2022-23,13.0,24.0,0.542,4
2282,1629653,Devon Dotson,1610612764,WAS,23.0,2022-23,0.0,3.0,0.0,4
2283,1628984,Devonte' Graham,1610612759,SAS,28.0,2022-23,4.0,16.0,0.25,4
2284,203473,Dewayne Dedmon,1610612755,PHI,33.0,2022-23,1.0,2.0,0.5,4
2285,1628415,Dillon Brooks,1610612763,MEM,27.0,2022-23,9.0,33.0,0.273,4
2286,1627734,Domantas Sabonis,1610612758,SAC,26.0,2022-23,0.0,3.0,0.0,4
2287,1631230,Dominick Barlow,1610612759,SAS,19.0,2022-23,0.0,2.0,0.0,4
2288,1628378,Donovan Mitchell,1610612739,CLE,26.0,2022-23,4.0,13.0,0.308,4
2289,1631495,Donovan Williams,1610612737,ATL,21.0,2022-23,,,,4
2290,1628978,Donte DiVincenzo,1610612744,GSW,26.0,2022-23,21.0,47.0,0.447,4
2291,1627827,Dorian Finney-Smith,1610612751,BKN,29.0,2022-23,23.0,71.0,0.324,4
2292,203926,Doug McDermott,1610612759,SAS,31.0,2022-23,7.0,20.0,0.35,4
2293,203110,Draymond Green,1610612744,GSW,33.0,2022-23,9.0,19.0,0.474,4
2294,1629234,Drew Eubanks,1610612757,POR,26.0,2022-23,0.0,1.0,0.0,4
2295,1630696,Dru Smith,1610612751,BKN,25.0,2022-23,1.0,1.0,1.0,4
2296,1630613,Duane Washington Jr.,1610612752,NYK,23.0,2022-23,3.0,10.0,0.3,4
2297,1629130,Duncan Robinson,1610612748,MIA,28.0,2022-23,6.0,17.0,0.353,4
2298,203939,Dwight Powell,1610612742,DAL,31.0,2022-23,0.0,2.0,0.0,4
2299,1629685,Dylan Windler,1610612739,CLE,26.0,2022-23,,,,4
2300,1630700,Dyson Daniels,1610612740,NOP,20.0,2022-23,6.0,17.0,0.353,4
2301,1628410,Edmond Sumner,1610612751,BKN,27.0,2022-23,6.0,18.0,0.333,4
2302,201569,Eric Gordon,1610612746,LAC,34.0,2022-23,6.0,11.0,0.545,4
2303,1630647,Eugene Omoruyi,1610612765,DET,26.0,2022-23,8.0,27.0,0.296,4
2304,203095,Evan Fournier,1610612752,NYK,30.0,2022-23,3.0,9.0,0.333,4
2305,1630596,Evan Mobley,1610612739,CLE,21.0,2022-23,6.0,25.0,0.24,4
2306,1630267,Facundo Campazzo,1610612742,DAL,32.0,2022-23,0.0,1.0,0.0,4
2307,1628402,Frank Jackson,1610612762,UTA,24.0,2022-23,,,,4
2308,1626163,Frank Kaminsky,1610612745,HOU,30.0,2022-23,0.0,1.0,0.0,4
2309,1628373,Frank Ntilikina,1610612742,DAL,24.0,2022-23,3.0,10.0,0.3,4
2310,1630532,Franz Wagner,1610612753,ORL,21.0,2022-23,9.0,29.0,0.31,4
2311,1627832,Fred VanVleet,1610612761,TOR,29.0,2022-23,17.0,45.0,0.378,4
2312,1627788,Furkan Korkmaz,1610612755,PHI,25.0,2022-23,2.0,6.0,0.333,4
2313,1629216,Gabe Vincent,1610612748,MIA,26.0,2022-23,25.0,50.0,0.5,4
2314,1628221,Gabe York,1610612754,IND,29.0,2022-23,1.0,3.0,0.333,4
2315,202066,Garrett Temple,1610612740,NOP,36.0,2022-23,2.0,5.0,0.4,4
2316,1629726,Garrison Mathews,1610612737,ATL,26.0,2022-23,8.0,15.0,0.533,4
2317,203914,Gary Harris,1610612753,ORL,28.0,2022-23,22.0,46.0,0.478,4
2318,1627780,Gary Payton II,1610612744,GSW,30.0,2022-23,5.0,10.0,0.5,4
2319,1629018,Gary Trent Jr.,1610612761,TOR,24.0,2022-23,12.0,36.0,0.333,4
2320,201588,George Hill,1610612754,IND,36.0,2022-23,9.0,22.0,0.409,4
2321,1627777,Georges Niang,1610612755,PHI,29.0,2022-23,19.0,32.0,0.594,4
2322,203507,Giannis Antetokounmpo,1610612749,MIL,28.0,2022-23,0.0,0.0,0.0,4
2323,1629048,Goga Bitadze,1610612753,ORL,23.0,2022-23,0.0,0.0,0.0,4
2324,201609,Goran Dragic,1610612749,MIL,36.0,2022-23,3.0,5.0,0.6,4
2325,202330,Gordon Hayward,1610612766,CHA,33.0,2022-23,7.0,15.0,0.467,4
2326,203476,Gorgui Dieng,1610612759,SAS,33.0,2022-23,2.0,5.0,0.4,4
2327,1629684,Grant Williams,1610612738,BOS,24.0,2022-23,28.0,61.0,0.459,4
2328,1628960,Grayson Allen,1610612749,MIL,27.0,2022-23,15.0,26.0,0.577,4
2329,1630535,Greg Brown III,1610612757,POR,21.0,2022-23,1.0,1.0,1.0,4
2330,1628977,Hamidou Diallo,1610612765,DET,24.0,2022-23,2.0,3.0,0.667,4
2331,203084,Harrison Barnes,1610612758,SAC,30.0,2022-23,27.0,68.0,0.397,4
2332,1629312,Haywood Highsmith,1610612748,MIA,26.0,2022-23,8.0,28.0,0.286,4
2333,1630529,Herbert Jones,1610612740,NOP,24.0,2022-23,13.0,37.0,0.351,4
2334,1630193,Immanuel Quickley,1610612752,NYK,23.0,2022-23,28.0,71.0,0.394,4
2335,1630171,Isaac Okoro,1610612739,CLE,22.0,2022-23,38.0,99.0,0.384,4
2336,1628392,Isaiah Hartenstein,1610612752,NYK,24.0,2022-23,3.0,11.0,0.273,4
2337,1630543,Isaiah Jackson,1610612754,IND,21.0,2022-23,1.0,1.0,1.0,4
2338,1630198,Isaiah Joe,1610612760,OKC,23.0,2022-23,11.0,20.0,0.55,4
2339,1630587,Isaiah Livers,1610612765,DET,24.0,2022-23,21.0,46.0,0.457,4
2340,1630600,Isaiah Mobley,1610612739,CLE,23.0,2022-23,1.0,1.0,1.0,4
2341,1629676,Isaiah Roby,1610612752,NYK,25.0,2022-23,3.0,10.0,0.3,4
2342,1630191,Isaiah Stewart,1610612765,DET,21.0,2022-23,12.0,37.0,0.324,4
2343,1630225,Isaiah Todd,1610612764,WAS,21.0,2022-23,0.0,2.0,0.0,4
2344,202397,Ish Smith,1610612743,DEN,34.0,2022-23,0.0,0.0,0.0,4
2345,1630688,Ish Wainright,1610612756,PHX,28.0,2022-23,15.0,44.0,0.341,4
2346,1627826,Ivica Zubac,1610612746,LAC,26.0,2022-23,0.0,0.0,0.0,4
2347,1631120,JD Davison,1610612738,BOS,20.0,2022-23,0.0,0.0,0.0,4
2348,1630550,JT Thor,1610612766,CHA,20.0,2022-23,12.0,26.0,0.462,4
2349,1629630,Ja Morant,1610612763,MEM,23.0,2022-23,6.0,13.0,0.462,4
2350,203210,JaMychal Green,1610612744,GSW,32.0,2022-23,10.0,20.0,0.5,4
2351,201580,JaVale McGee,1610612742,DAL,35.0,2022-23,0.0,0.0,0.0,4
2352,1631095,Jabari Smith Jr.,1610612745,HOU,19.0,2022-23,13.0,36.0,0.361,4
2353,1631133,Jabari Walker,1610612757,POR,20.0,2022-23,1.0,4.0,0.25,4
2354,1631298,Jack White,1610612743,DEN,25.0,2022-23,1.0,3.0,0.333,4
2355,1631367,Jacob Gilyard,1610612763,MEM,24.0,2022-23,0.0,0.0,0.0,4
2356,1630702,Jaden Hardy,1610612742,DAL,20.0,2022-23,5.0,14.0,0.357,4
2357,1631093,Jaden Ivey,1610612765,DET,21.0,2022-23,8.0,23.0,0.348,4
2358,1630183,Jaden McDaniels,1610612750,MIN,22.0,2022-23,26.0,73.0,0.356,4
2359,1630531,Jaden Springer,1610612755,PHI,20.0,2022-23,0.0,0.0,0.0,4
2360,203109,Jae Crowder,1610612749,MIL,32.0,2022-23,2.0,7.0,0.286,4
2361,1630256,Jae'Sean Tate,1610612745,HOU,27.0,2022-23,1.0,5.0,0.2,4
2362,1631222,Jake LaRavia,1610612763,MEM,21.0,2022-23,2.0,4.0,0.5,4
2363,1627751,Jakob Poeltl,1610612761,TOR,27.0,2022-23,0.0,0.0,0.0,4
2364,1628973,Jalen Brunson,1610612752,NYK,26.0,2022-23,18.0,47.0,0.383,4
2365,1631105,Jalen Duren,1610612765,DET,19.0,2022-23,0.0,0.0,0.0,4
2366,1630224,Jalen Green,1610612745,HOU,21.0,2022-23,12.0,33.0,0.364,4
2367,1630552,Jalen Johnson,1610612737,ATL,21.0,2022-23,9.0,28.0,0.321,4
2368,1629667,Jalen McDaniels,1610612755,PHI,25.0,2022-23,18.0,54.0,0.333,4
2369,1630188,Jalen Smith,1610612754,IND,23.0,2022-23,8.0,31.0,0.258,4
2370,1630591,Jalen Suggs,1610612753,ORL,21.0,2022-23,6.0,15.0,0.4,4
2371,1631114,Jalen Williams,1610612760,OKC,22.0,2022-23,5.0,10.0,0.5,4
2372,1631288,Jamal Cain,1610612748,MIA,24.0,2022-23,1.0,6.0,0.167,4
2373,1627750,Jamal Murray,1610612743,DEN,26.0,2022-23,11.0,22.0,0.5,4
2374,1631123,Jamaree Bouyea,1610612764,WAS,23.0,2022-23,0.0,0.0,0.0,4
2375,1630547,James Bouknight,1610612766,CHA,22.0,2022-23,2.0,10.0,0.2,4
2376,201935,James Harden,1610612755,PHI,33.0,2022-23,7.0,18.0,0.389,4
2377,201949,James Johnson,1610612754,IND,36.0,2022-23,1.0,7.0,0.143,4
2378,1630164,James Wiseman,1610612765,DET,22.0,2022-23,0.0,0.0,0.0,4
2379,1630215,Jared Butler,1610612760,OKC,22.0,2022-23,0.0,1.0,0.0,4
2380,1631197,Jared Rhoden,1610612765,DET,23.0,2022-23,0.0,3.0,0.0,4
2381,1628991,Jaren Jackson Jr.,1610612763,MEM,23.0,2022-23,6.0,20.0,0.3,4
2382,1629020,Jarred Vanderbilt,1610612747,LAL,24.0,2022-23,23.0,58.0,0.397,4
2383,1629714,Jarrell Brantley,1610612762,UTA,26.0,2022-23,0.0,0.0,0.0,4
2384,1628386,Jarrett Allen,1610612739,CLE,25.0,2022-23,0.0,4.0,0.0,4
2385,1629633,Jarrett Culver,1610612737,ATL,24.0,2022-23,1.0,2.0,0.5,4
2386,1630554,Jason Preston,1610612746,LAC,23.0,2022-23,1.0,3.0,0.333,4
2387,1629750,Javonte Green,1610612741,CHI,29.0,2022-23,2.0,6.0,0.333,4
2388,1629637,Jaxson Hayes,1610612740,NOP,22.0,2022-23,1.0,6.0,0.167,4
2389,1630643,Jay Huff,1610612764,WAS,25.0,2022-23,0.0,1.0,0.0,4
2390,1630206,Jay Scrubb,1610612753,ORL,22.0,2022-23,1.0,1.0,1.0,4
2391,1627759,Jaylen Brown,1610612738,BOS,26.0,2022-23,8.0,33.0,0.242,4
2392,1629669,Jaylen Nowell,1610612750,MIN,23.0,2022-23,5.0,27.0,0.185,4
2393,1631119,Jaylin Williams,1610612760,OKC,20.0,2022-23,6.0,10.0,0.6,4
2394,1628369,Jayson Tatum,1610612738,BOS,25.0,2022-23,13.0,27.0,0.481,4
2395,1631466,Jeenathan Williams,1610612757,POR,24.0,2022-23,1.0,4.0,0.25,4
2396,1630288,Jeff Dowtin Jr.,1610612761,TOR,25.0,2022-23,1.0,3.0,0.333,4
2397,201145,Jeff Green,1610612743,DEN,36.0,2022-23,9.0,20.0,0.45,4
2398,203924,Jerami Grant,1610612757,POR,29.0,2022-23,34.0,90.0,0.378,4
2399,1630526,Jeremiah Robinson-Earl,1610612760,OKC,22.0,2022-23,8.0,17.0,0.471,4
2400,1631110,Jeremy Sochan,1610612759,SAS,19.0,2022-23,1.0,17.0,0.059,4
2401,1630579,Jericho Sims,1610612752,NYK,24.0,2022-23,0.0,0.0,0.0,4
2402,1628975,Jevon Carter,1610612749,MIL,27.0,2022-23,17.0,35.0,0.486,4
2403,202710,Jimmy Butler,1610612748,MIA,33.0,2022-23,8.0,26.0,0.308,4
2404,1629111,Jock Landale,1610612756,PHX,27.0,2022-23,0.0,1.0,0.0,4
2405,203925,Joe Harris,1610612751,BKN,31.0,2022-23,23.0,53.0,0.434,4
2406,204060,Joe Ingles,1610612749,MIL,35.0,2022-23,12.0,32.0,0.375,4
2407,1630580,Joe Wieskamp,1610612761,TOR,23.0,2022-23,1.0,4.0,0.25,4
2408,203954,Joel Embiid,1610612755,PHI,29.0,2022-23,0.0,2.0,0.0,4
2409,1631219,John Butler Jr.,1610612757,POR,20.0,2022-23,2.0,4.0,0.5,4
2410,1628381,John Collins,1610612737,ATL,25.0,2022-23,19.0,60.0,0.317,4
2411,1629723,John Konchar,1610612763,MEM,27.0,2022-23,12.0,40.0,0.3,4
2412,202322,John Wall,1610612746,LAC,32.0,2022-23,0.0,4.0,0.0,4
2413,1631098,Johnny Davis,1610612764,WAS,21.0,2022-23,3.0,8.0,0.375,4
2414,1630548,Johnny Juzang,1610612762,UTA,22.0,2022-23,0.0,5.0,0.0,4
2415,202685,Jonas Valanciunas,1610612740,NOP,30.0,2022-23,1.0,1.0,1.0,4
2416,1628371,Jonathan Isaac,1610612753,ORL,25.0,2022-23,2.0,3.0,0.667,4
2417,1630228,Jonathan Kuminga,1610612744,GSW,20.0,2022-23,13.0,28.0,0.464,4
2418,203903,Jordan Clarkson,1610612762,UTA,30.0,2022-23,7.0,21.0,0.333,4
2419,1630692,Jordan Goodwin,1610612764,WAS,24.0,2022-23,6.0,12.0,0.5,4
2420,1631160,Jordan Hall,1610612759,SAS,21.0,2022-23,0.0,1.0,0.0,4
2421,1629162,Jordan McLaughlin,1610612750,MIN,27.0,2022-23,2.0,10.0,0.2,4
2422,1629670,Jordan Nwora,1610612754,IND,24.0,2022-23,11.0,26.0,0.423,4
2423,1629673,Jordan Poole,1610612744,GSW,23.0,2022-23,7.0,33.0,0.212,4
2424,1630648,Jordan Schakel,1610612764,WAS,24.0,2022-23,0.0,0.0,0.0,4
2425,1630631,Jose Alvarado,1610612740,NOP,25.0,2022-23,16.0,44.0,0.364,4
2426,1630528,Josh Christopher,1610612745,HOU,21.0,2022-23,0.0,8.0,0.0,4
2427,1630581,Josh Giddey,1610612760,OKC,20.0,2022-23,5.0,7.0,0.714,4
2428,1630182,Josh Green,1610612742,DAL,22.0,2022-23,21.0,65.0,0.323,4
2429,1628404,Josh Hart,1610612752,NYK,28.0,2022-23,13.0,33.0,0.394,4
2430,1631169,Josh Minott,1610612750,MIN,20.0,2022-23,1.0,2.0,0.5,4
2431,1629006,Josh Okogie,1610612756,PHX,24.0,2022-23,11.0,37.0,0.297,4
2432,1626196,Josh Richardson,1610612740,NOP,29.0,2022-23,8.0,23.0,0.348,4
2433,1630563,Joshua Primo,1610612759,SAS,20.0,2022-23,1.0,2.0,0.5,4
2434,201950,Jrue Holiday,1610612749,MIL,32.0,2022-23,8.0,23.0,0.348,4
2435,1629308,Juan Toscano-Anderson,1610612762,UTA,30.0,2022-23,3.0,11.0,0.273,4
2436,1627823,Juancho Hernangomez,1610612761,TOR,27.0,2022-23,6.0,18.0,0.333,4
2437,1630577,Julian Champagnie,1610612759,SAS,21.0,2022-23,4.0,7.0,0.571,4
2438,203944,Julius Randle,1610612752,NYK,28.0,2022-23,19.0,60.0,0.317,4
2439,1630551,Justin Champagnie,1610612738,BOS,21.0,2022-23,0.0,0.0,0.0,4
2440,203200,Justin Holiday,1610612742,DAL,34.0,2022-23,12.0,39.0,0.308,4
2441,1628382,Justin Jackson,1610612738,BOS,28.0,2022-23,0.0,2.0,0.0,4
2442,1631303,Justin Minaya,1610612757,POR,24.0,2022-23,1.0,1.0,1.0,4
2443,1626159,Justise Winslow,1610612757,POR,27.0,2022-23,2.0,9.0,0.222,4
2444,203994,Jusuf Nurkic,1610612757,POR,28.0,2022-23,3.0,11.0,0.273,4
2445,1629644,KZ Okpala,1610612758,SAC,23.0,2022-23,3.0,6.0,0.5,4
2446,1630539,Kai Jones,1610612766,CHA,22.0,2022-23,1.0,5.0,0.2,4
2447,1626157,Karl-Anthony Towns,1610612750,MIN,27.0,2022-23,1.0,5.0,0.2,4
2448,202695,Kawhi Leonard,1610612746,LAC,31.0,2022-23,10.0,22.0,0.455,4
2449,1631099,Keegan Murray,1610612758,SAC,22.0,2022-23,23.0,60.0,0.383,4
2450,1628966,Keita Bates-Diop,1610612759,SAS,27.0,2022-23,13.0,27.0,0.481,4
2451,1629640,Keldon Johnson,1610612759,SAS,23.0,2022-23,13.0,37.0,0.351,4
2452,203482,Kelly Olynyk,1610612762,UTA,32.0,2022-23,11.0,25.0,0.44,4
2453,1626162,Kelly Oubre Jr.,1610612766,CHA,27.0,2022-23,20.0,57.0,0.351,4
2454,202689,Kemba Walker,1610612742,DAL,32.0,2022-23,1.0,2.0,0.5,4
2455,1631112,Kendall Brown,1610612754,IND,19.0,2022-23,0.0,1.0,0.0,4
2456,1629134,Kendrick Nunn,1610612764,WAS,27.0,2022-23,9.0,23.0,0.391,4
2457,1631113,Kennedy Chandler,1610612763,MEM,20.0,2022-23,0.0,0.0,0.0,4
2458,1631254,Kenneth Lofton Jr.,1610612763,MEM,20.0,2022-23,0.0,2.0,0.0,4
2459,1629026,Kenrich Williams,1610612760,OKC,28.0,2022-23,11.0,23.0,0.478,4
2460,203484,Kentavious Caldwell-Pope,1610612743,DEN,30.0,2022-23,23.0,56.0,0.411,4
2461,1630231,Kenyon Martin Jr.,1610612745,HOU,22.0,2022-23,7.0,23.0,0.304,4
2462,1631165,Keon Ellis,1610612758,SAC,23.0,2022-23,0.0,1.0,0.0,4
2463,1630553,Keon Johnson,1610612757,POR,21.0,2022-23,4.0,20.0,0.2,4
2464,1630556,Kessler Edwards,1610612758,SAC,22.0,2022-23,5.0,7.0,0.714,4
2465,201142,Kevin Durant,1610612756,PHX,34.0,2022-23,4.0,9.0,0.444,4
2466,1628989,Kevin Huerter,1610612758,SAC,24.0,2022-23,15.0,34.0,0.441,4
2467,1628995,Kevin Knox II,1610612757,POR,23.0,2022-23,12.0,40.0,0.3,4
2468,201567,Kevin Love,1610612748,MIA,34.0,2022-23,6.0,22.0,0.273,4
2469,1629645,Kevin Porter Jr.,1610612745,HOU,22.0,2022-23,9.0,25.0,0.36,4
2470,1630284,Kevon Harris,1610612753,ORL,25.0,2022-23,1.0,3.0,0.333,4
2471,1626172,Kevon Looney,1610612744,GSW,27.0,2022-23,0.0,0.0,0.0,4
2472,203920,Khem Birch,1610612759,SAS,30.0,2022-23,0.0,0.0,0.0,4
2473,203114,Khris Middleton,1610612749,MIL,31.0,2022-23,4.0,9.0,0.444,4
2474,1630165,Killian Hayes,1610612765,DET,21.0,2022-23,10.0,37.0,0.27,4
2475,1630184,Kira Lewis Jr.,1610612740,NOP,22.0,2022-23,2.0,3.0,0.667,4
2476,202691,Klay Thompson,1610612744,GSW,33.0,2022-23,31.0,69.0,0.449,4
2477,1628424,Kobi Simmons,1610612766,CHA,25.0,2022-23,0.0,0.0,0.0,4
2478,1627739,Kris Dunn,1610612762,UTA,29.0,2022-23,1.0,2.0,0.5,4
2479,204001,Kristaps Porzingis,1610612764,WAS,27.0,2022-23,6.0,15.0,0.4,4
2480,203937,Kyle Anderson,1610612750,MIN,29.0,2022-23,17.0,29.0,0.586,4
2481,1628398,Kyle Kuzma,1610612764,WAS,27.0,2022-23,19.0,47.0,0.404,4
2482,200768,Kyle Lowry,1610612748,MIA,37.0,2022-23,9.0,19.0,0.474,4
2483,202681,Kyrie Irving,1610612742,DAL,31.0,2022-23,8.0,27.0,0.296,4
2484,1630163,LaMelo Ball,1610612766,CHA,21.0,2022-23,6.0,22.0,0.273,4
2485,1630205,Lamar Stevens,1610612739,CLE,25.0,2022-23,9.0,30.0,0.3,4
2486,1629013,Landry Shamet,1610612756,PHX,26.0,2022-23,11.0,20.0,0.55,4
2487,1626204,Larry Nance Jr.,1610612740,NOP,30.0,2022-23,7.0,17.0,0.412,4
2488,1628374,Lauri Markkanen,1610612762,UTA,25.0,2022-23,17.0,42.0,0.405,4
2489,2544,LeBron James,1610612747,LAL,38.0,2022-23,7.0,19.0,0.368,4
2490,1630195,Leandro Bolmaro,1610612762,UTA,22.0,2022-23,0.0,0.0,0.0,4
2491,1631311,Lester Quinones,1610612744,GSW,22.0,2022-23,0.0,0.0,0.0,4
2492,1629623,Lindell Wigginton,1610612749,MIL,25.0,2022-23,1.0,2.0,0.5,4
2493,1630322,Lindy Waters III,1610612760,OKC,25.0,2022-23,3.0,10.0,0.3,4
2494,1629022,Lonnie Walker IV,1610612747,LAL,24.0,2022-23,13.0,40.0,0.325,4
2495,1629663,Louis King,1610612755,PHI,24.0,2022-23,0.0,0.0,0.0,4
2496,1629652,Luguentz Dort,1610612760,OKC,24.0,2022-23,18.0,50.0,0.36,4
2497,1629029,Luka Doncic,1610612742,DAL,24.0,2022-23,3.0,9.0,0.333,4
2498,1630568,Luka Garza,1610612750,MIN,24.0,2022-23,1.0,1.0,1.0,4
2499,1629677,Luka Samanic,1610612762,UTA,23.0,2022-23,0.0,3.0,0.0,4
2500,1628379,Luke Kennard,1610612763,MEM,26.0,2022-23,17.0,31.0,0.548,4
2501,1628436,Luke Kornet,1610612738,BOS,27.0,2022-23,2.0,6.0,0.333,4
2502,1630644,Mac McClung,1610612755,PHI,24.0,2022-23,1.0,3.0,0.333,4
2503,1630201,Malachi Flynn,1610612761,TOR,24.0,2022-23,9.0,17.0,0.529,4
2504,1631103,Malaki Branham,1610612759,SAS,19.0,2022-23,9.0,25.0,0.36,4
2505,1627763,Malcolm Brogdon,1610612738,BOS,30.0,2022-23,7.0,24.0,0.292,4
2506,1630792,Malcolm Hill,1610612741,CHI,27.0,2022-23,0.0,0.0,0.0,4
2507,1627736,Malik Beasley,1610612747,LAL,26.0,2022-23,28.0,78.0,0.359,4
2508,1628370,Malik Monk,1610612758,SAC,25.0,2022-23,14.0,30.0,0.467,4
2509,1629603,Mamadi Diakite,1610612739,CLE,26.0,2022-23,1.0,5.0,0.2,4
2510,1630699,MarJon Beauchamp,1610612749,MIL,22.0,2022-23,13.0,33.0,0.394,4
2511,202694,Marcus Morris Sr.,1610612746,LAC,33.0,2022-23,7.0,16.0,0.438,4
2512,203935,Marcus Smart,1610612738,BOS,29.0,2022-23,10.0,27.0,0.37,4
2513,1631109,Mark Williams,1610612766,CHA,21.0,2022-23,0.0,0.0,0.0,4
2514,1628365,Markelle Fultz,1610612753,ORL,24.0,2022-23,3.0,9.0,0.333,4
2515,202693,Markieff Morris,1610612742,DAL,33.0,2022-23,6.0,14.0,0.429,4
2516,1630250,Marko Simonovic,1610612741,CHI,23.0,2022-23,0.0,0.0,0.0,4
2517,1628963,Marvin Bagley III,1610612765,DET,24.0,2022-23,3.0,6.0,0.5,4
2518,203486,Mason Plumlee,1610612746,LAC,33.0,2022-23,0.0,0.0,0.0,4
2519,1629680,Matisse Thybulle,1610612757,POR,26.0,2022-23,14.0,39.0,0.359,4
2520,1630346,Matt Ryan,1610612750,MIN,26.0,2022-23,5.0,12.0,0.417,4
2521,203521,Matthew Dellavedova,1610612758,SAC,32.0,2022-23,1.0,3.0,0.333,4
2522,1631108,Max Christie,1610612747,LAL,20.0,2022-23,7.0,18.0,0.389,4
2523,1629622,Max Strus,1610612748,MIA,27.0,2022-23,35.0,80.0,0.438,4
2524,1628467,Maxi Kleber,1610612742,DAL,31.0,2022-23,4.0,17.0,0.235,4
2525,1630593,McKinley Wright IV,1610612742,DAL,24.0,2022-23,1.0,4.0,0.25,4
2526,203086,Meyers Leonard,1610612749,MIL,31.0,2022-23,0.0,2.0,0.0,4
2527,1629662,Mfiondu Kabengele,1610612738,BOS,25.0,2022-23,0.0,0.0,0.0,4
2528,1630695,Micah Potter,1610612762,UTA,25.0,2022-23,0.0,0.0,0.0,4
2529,203487,Michael Carter-Williams,1610612753,ORL,31.0,2022-23,0.0,1.0,0.0,4
2530,1630701,Michael Foster Jr.,1610612755,PHI,20.0,2022-23,,,,4
2531,1629008,Michael Porter Jr.,1610612743,DEN,24.0,2022-23,20.0,33.0,0.606,4
2532,1628969,Mikal Bridges,1610612751,BKN,26.0,2022-23,38.0,94.0,0.404,4
2533,201144,Mike Conley,1610612750,MIN,35.0,2022-23,23.0,40.0,0.575,4
2534,203488,Mike Muscala,1610612738,BOS,31.0,2022-23,8.0,21.0,0.381,4
2535,1630540,Miles McBride,1610612752,NYK,22.0,2022-23,7.0,22.0,0.318,4
2536,1629011,Mitchell Robinson,1610612752,NYK,25.0,2022-23,0.0,0.0,0.0,4
2537,1628964,Mo Bamba,1610612747,LAL,24.0,2022-23,5.0,12.0,0.417,4
2538,1628420,Monte Morris,1610612764,WAS,27.0,2022-23,7.0,18.0,0.389,4
2539,1626149,Montrezl Harrell,1610612755,PHI,29.0,2022-23,0.0,0.0,0.0,4
2540,1629021,Moritz Wagner,1610612753,ORL,25.0,2022-23,4.0,13.0,0.308,4
2541,1629650,Moses Brown,1610612751,BKN,23.0,2022-23,0.0,0.0,0.0,4
2542,1630541,Moses Moody,1610612744,GSW,20.0,2022-23,5.0,14.0,0.357,4
2543,1631217,Moussa Diabate,1610612746,LAC,21.0,2022-23,1.0,2.0,0.5,4
2544,1626167,Myles Turner,1610612754,IND,27.0,2022-23,10.0,17.0,0.588,4
2545,1630230,Naji Marshall,1610612740,NOP,25.0,2022-23,14.0,46.0,0.304,4
2546,1629642,Nassir Little,1610612757,POR,23.0,2022-23,5.0,12.0,0.417,4
2547,1630233,Nathan Knight,1610612750,MIN,25.0,2022-23,0.0,1.0,0.0,4
2548,1629675,Naz Reid,1610612750,MIN,23.0,2022-23,6.0,18.0,0.333,4
2549,1629674,Neemias Queta,1610612758,SAC,23.0,2022-23,0.0,0.0,0.0,4
2550,203457,Nerlens Noel,1610612751,BKN,29.0,2022-23,0.0,0.0,0.0,4
2551,1629651,Nic Claxton,1610612751,BKN,24.0,2022-23,0.0,0.0,0.0,4
2552,1630208,Nick Richards,1610612766,CHA,25.0,2022-23,0.0,0.0,0.0,4
2553,1629638,Nickeil Alexander-Walker,1610612750,MIN,24.0,2022-23,8.0,23.0,0.348,4
2554,201587,Nicolas Batum,1610612746,LAC,34.0,2022-23,34.0,69.0,0.493,4
2555,203999,Nikola Jokic,1610612743,DEN,28.0,2022-23,1.0,4.0,0.25,4
2556,1631107,Nikola Jovic,1610612748,MIA,19.0,2022-23,2.0,7.0,0.286,4
2557,202696,Nikola Vucevic,1610612741,CHI,32.0,2022-23,9.0,15.0,0.6,4
2558,203943,Noah Vonleh,1610612738,BOS,27.0,2022-23,1.0,2.0,0.5,4
2559,1626181,Norman Powell,1610612746,LAC,29.0,2022-23,15.0,28.0,0.536,4
